Id,SalePrice
1461,117826.7024
1462,155824.4959
1463,179467.929
1464,195141.1824
1465,188284.4973
1466,168798.0711
1467,172064.9513
1468,161277.6269
1469,181341.1511
1470,122463.2933
1471,174014.1903
1472,97748.57324
1473,96170.0914
1474,144260.597
1475,109980.5445
1476,360322.9228
1477,239963.7221
1478,293822.673
1479,299714.5415
1480,457508.4289
1481,326735.5799
1482,212414.3544
1483,179250.6699
1484,166591.0939
1485,187915.9233
1486,191101.3648
1487,334219.7799
1488,215142.909
1489,192529.3113
1490,243592.5225
1491,191683.9611
1492,92845.00154
1493,183881.4201
1494,288421.2963
1495,289131.4838
1496,228532.3091
1497,175525.3847
1498,183044.137
1499,173244.5566
1500,164924.082
1501,174384.8597
1502,147335.5073
1503,279034.8964
1504,236940.2594
1505,225043.8347
1506,192742.7124
1507,238497.1264
1508,209376.7723
1509,151935.9501
1510,148415.8673
1511,165206.1825
1512,170415.6043
1513,154997.4154
1514,158323.264
1515,180398.6207
1516,155826.6151
1517,175522.0726
1518,132130.3211
1519,206489.6955
1520,135272.0767
1521,133046.6113
1522,166237.9335
1523,115124.2513
1524,115339.7958
1525,117178.4215
1526,111959.7002
1527,111722.5917
1528,125120.9903
1529,151644.7631
1530,190199.0081
1531,122005.2435
1532,91746.1098
1533,138282.3582
1534,121316.0509
1535,144549.0174
1536,106929.7322
1537,62496.0329
1538,145371.9628
1539,179121.8912
1540,84671.36794
1541,129100.0598
1542,145381.3061
1543,175317.1813
1544,87021.56187
1545,113979.0861
1546,138937.7108
1547,136298.7173
1548,129191.6324
1549,117714.1034
1550,135044.3329
1551,102580.5437
1552,127930.8309
1553,130497.2057
1554,113059.256
1555,172718.4228
1556,91888.85997
1557,108039.1144
1558,104896.8238
1559,64541.94307
1560,133993.8874
1561,117413.1589
1562,134999.292
1563,122576.5431
1564,157086.9183
1565,153282.565
1566,223173.6672
1567,83013.4814
1568,246421.0513
1569,146573.8683
1570,141461.3132
1571,119181.0117
1572,131920.2681
1573,238126.3955
1574,117677.9744
1575,218300.6914
1576,237150.6971
1577,181716.5601
1578,146897.7332
1579,145119.8698
1580,193603.0569
1581,157328.5681
1582,121267.5171
1583,282290.7751
1584,214803.9331
1585,139569.7039
1586,77451.57057
1587,111433.7712
1588,147514.7101
1589,98054.97469
1590,126741.521
1591,89985.18147
1592,115392.8164
1593,124997.416
1594,111853.288
1595,111833.8788
1596,212019.7184
1597,201897.1987
1598,214850.1533
1599,170654.305
1600,162790.8126
1601,67629.24101
1602,109308.8761
1603,69425.01805
1604,260837.0194
1605,227317.3295
1606,158813.4114
1607,171426.2458
1608,222241.7983
1609,180475.1
1610,156319.3282
1611,144203.0024
1612,170513.006
1613,161673.7323
1614,121417.003
1615,86936.51294
1616,76494.64494
1617,88668.53189
1618,131693.2633
1619,135655.8888
1620,135526.9434
1621,126940.961
1622,145066.6845
1623,251407.9427
1624,212531.7094
1625,111882.1795
1626,176953.5427
1627,190370.8701
1628,269499.0104
1629,177991.8753
1630,319391.8497
1631,218692.2288
1632,236547.2572
1633,169383.603
1634,185959.1056
1635,174354.2875
1636,153953.9071
1637,193249.7535
1638,185565.6585
1639,184810.592
1640,242805.1738
1641,181186.4877
1642,258057.8906
1643,212565.1525
1644,241586.6342
1645,213196.5091
1646,162365.1201
1647,153754.1757
1648,130103.4665
1649,140098.1796
1650,112425.0854
1651,116465.121
1652,97899.35536
1653,100991.9805
1654,145956.6041
1655,133181.0928
1656,142845.4507
1657,148309.1599
1658,149888.1535
1659,116399.6581
1660,163133.8778
1661,444864.7006
1662,364041.7874
1663,360950.626
1664,536631.9669
1665,296743.1777
1666,312140.3892
1667,397910.9989
1668,328709.453
1669,300720.427
1670,342921.31
1671,265104.5995
1672,397218.465
1673,285945.5535
1674,227647.4883
1675,199911.3116
1676,197510.4162
1677,222739.1456
1678,450826.9801
1679,384541.1552
1680,311715.1746
1681,246839.2418
1682,326703.6582
1683,187511.0998
1684,176737.805
1685,174811.6
1686,173129.2799
1687,160297.1236
1688,190765.46
1689,187751.7534
1690,198285.8354
1691,189222.2268
1692,250124.8368
1693,169615.7519
1694,181363.082
1695,159564.1203
1696,261699.197
1697,160989.4431
1698,343142.9167
1699,291338.1094
1700,258955.8058
1701,275997.5736
1702,226942.023
1703,227028.4878
1704,261622.4359
1705,243881.6178
1706,151273.5126
1707,211782.4095
1708,200007.8257
1709,249210.1917
1710,218282.4531
1711,281620.8057
1712,249811.3998
1713,276582.1146
1714,220791.6135
1715,203245.9027
1716,171061.6501
1717,170936.8013
1718,127327.7925
1719,209621.4594
1720,212673.1551
1721,148858.6069
1722,116863.4226
1723,151179.6023
1724,193119.0839
1725,231183.2717
1726,186219.7885
1727,150478.9915
1728,168205.3912
1729,163485.5832
1730,136351.34
1731,116589.944
1732,124451.9931
1733,109330.3634
1734,122932.708
1735,122564.3148
