Id,SalePrice
1461,125171.44
1462,156341.52
1463,185720.47
1464,190675.25
1465,186086.58
1466,177357.62
1467,170106.56
1468,171596.45
1469,186083.05
1470,134660.34
1471,195155.25
1472,98364.49
1473,98943.91
1474,153092.64
1475,125979.695
1476,371704.44
1477,229070.75
1478,284844.5
1479,268980.97
1480,543597.9
1481,289108.12
1482,201598.97
1483,175418.69
1484,176638.8
1485,183425
1486,193750.14
1487,279535.94
1488,217913.62
1489,205866.89
1490,229895.53
1491,183957.14
1492,98364.49
1493,182186.44
1494,281630.72
1495,283392.62
1496,241150.78
1497,171256.67
1498,170455.58
1499,162492.31
1500,166437.02
1501,172737.31
1502,170246.06
1503,264013.78
1504,237906.97
1505,229028.81
1506,170415.84
1507,240543.62
1508,190504.78
1509,158274.66
1510,146838.03
1511,147643.83
1512,168911.73
1513,144704.72
1514,142276.58
1515,174830.69
1516,153421.64
1517,162796.94
1518,136527.39
1519,209150.27
1520,139645.14
1521,137146.56
1522,160546.16
1523,119652.64
1524,127944.03
1525,126302.14
1526,124012.35
1527,114729.92
1528,129543.164
1529,140359.05
1530,171028.47
1531,120414.3
1532,95501.484
1533,137404.81
1534,126115.03
1535,141814.56
1536,111609.27
1537,75662.12
1538,146475.17
1539,195231.25
1540,97608.664
1541,135101.89
1542,134748.92
1543,177498.05
1544,98529.4
1545,116854.03
1546,135213.03
1547,133521.17
1548,130711.125
1549,118816
1550,136600.67
1551,109133.1
1552,141942.12
1553,130711.125
1554,120864.04
1555,169420.94
1556,98231.375
1557,110104.7
1558,105392.05
1559,80985.18
1560,130446.086
1561,127703.02
1562,132708.83
1563,128655.76
1564,155619.48
1565,157201.2
1566,229344.94
1567,91253.24
1568,234903.78
1569,147165.98
1570,147250.89
1571,132096.7
1572,137994.88
1573,240870.56
1574,115470.36
1575,208649.42
1576,229360.25
1577,187412.88
1578,139136.86
1579,146686.4
1580,190566.56
1581,152013.39
1582,127840.83
1583,274744.94
1584,230128.14
1585,141312.69
1586,83254.08
1587,110564.08
1588,150315.73
1589,103164
1590,134478.92
1591,100739.03
1592,123750.875
1593,130607.055
1594,119303.625
1595,109375.375
1596,205331.98
1597,164976.48
1598,196079.5
1599,178622.19
1600,178317.56
1601,78449.73
1602,115775.12
1603,85539.56
1604,269963.06
1605,231076.78
1606,163448.84
1607,156315.72
1608,225829.1
1609,183572.95
1610,162302
1611,150027.8
1612,172780.67
1613,165201.03
1614,129986.93
1615,91290.72
1616,82609.14
1617,94014.6
1618,130607.055
1619,141312.69
1620,156198.55
1621,138383.62
1622,146838.03
1623,260628.06
1624,226495.53
1625,122310.8
1626,169180
1627,186086.58
1628,263449.53
1629,180781.33
1630,301874.62
1631,201970.36
1632,229941.73
1633,181402.22
1634,190215.7
1635,181713.42
1636,163675.12
1637,168848.84
1638,191113.38
1639,175261.34
1640,247322.53
1641,176110.4
1642,236796.1
1643,227732.33
1644,235745.86
1645,187633.92
1646,167462.6
1647,165342.47
1648,134944.61
1649,143095.69
1650,123561.52
1651,124936.87
1652,94832.81
1653,99677.22
1654,147740.66
1655,145899.11
1656,142466.66
1657,147740.66
1658,155001.61
1659,130579
1660,164230.98
1661,533526.56
1662,415905.62
1663,375118.34
1664,424018.8
1665,291290.62
1666,321398.6
1667,363846.94
1668,318933.75
1669,282270.56
1670,357242.06
1671,257422.23
1672,433370.78
1673,272893.2
1674,231713.94
1675,190883.52
1676,194692.97
1677,209368
1678,430623.34
1679,362414.88
1680,355953.38
1681,250765.73
1682,312864.28
1683,180481.02
1684,177357.62
1685,177357.62
1686,169650.5
1687,179206.1
1688,191427.28
1689,190675.25
1690,191893.61
1691,190767.45
1692,256768.62
1693,178791.89
1694,187271.27
1695,172907.02
1696,261078.02
1697,171498.97
1698,331620.3
1699,289172.8
1700,262736.94
1701,262323.56
1702,231713.94
1703,231713.94
1704,267725.66
1705,241249.94
1706,346808
1707,227331.92
1708,204516.2
1709,268435.66
1710,221118.53
1711,271959.88
1712,241020.67
1713,266334.88
1714,214486.42
1715,204516.2
1716,173749.55
1717,171498.97
1718,117962.42
1719,205028.64
1720,235276.55
1721,164220.2
1722,113472.81
1723,156172.66
1724,203024.12
1725,233340.42
1726,183572.95
1727,165083.17
1728,180196.66
1729,170753.92
1730,137948.47
1731,122317.19
1732,133767.47
1733,122834.55
1734,127255.07
1735,133938.44
1736,124895.27
1737,268427.4
1738,242720.42
1739,220682.19
1740,229751.44
1741,196125.73
1742,169180
1743,171028.47
1744,262948.84
1745,209096.12
1746,195122.36
1747,213068.92
1748,213944.12
1749,160158.58
1750,129736.27
1751,245041.33
1752,125171.44
1753,140841.47
1754,186769.48
1755,171498.97
1756,127771.55
1757,124102.65
1758,153092.64
1759,160241.53
1760,161529.33
1761,146838.03
1762,170313.36
1763,170648.66
1764,123682.05
1765,149995.84
1766,167593.92
1767,191957.14
1768,146160.52
1769,170066.64
1770,152773.05
1771,126617.914
1772,134969.4
1773,139102.48
1774,132427.64
1775,140359.05
1776,132939.69
1777,121023.33
1778,137146.56
1779,124593.86
1780,158091.3
1781,127255.07
1782,101673.8
1783,140304.42
1784,113867.12
1785,119768.93
1786,143369.27
1787,155924.11
1788,74043.97
1789,102407.11
1790,96029.26
1791,159371.45
1792,141895.72
1793,132427.64
1794,141895.72
1795,141161.06
1796,152834.62
1797,115775.12
1798,126705.83
1799,116377.875
1800,140304.42
1801,127442.23
1802,130147.96
1803,152372.3
1804,149413.11
1805,139150.48
1806,118129.41
1807,126208.9
1808,130547.09
1809,114114.37
1810,137021.06
1811,102499.32
1812,97834.445
1813,121106.68
1814,104835.445
1815,71915.85
1816,101828.39
1817,118393.766
1818,142215.31
1819,132427.64
1820,73628.02
1821,121180.24
1822,141895.72
1823,65395.62
1824,132550.64
1825,141161.06
1826,121275.16
1827,105113.67
1828,131808.98
1829,107205.99
1830,131765.33
1831,136432.7
1832,91387.25
1833,135832.67
1834,129458.86
1835,115345.24
1836,118866.414
1837,100665.164
1838,130482.23
1839,101094.38
1840,168757.52
1841,141312.69
1842,98364.49
1843,135741.39
1844,152332.98
1845,153235.61
1846,155082.77
1847,171058.55
1848,65395.62
1849,116899.32
1850,124334.8
1851,155445.84
1852,130115.2
1853,147857.97
1854,169671.1
1855,160840.7
1856,230294.9
1857,149851.17
1858,131920.11
1859,120601.97
1860,158278.19
1861,120031.695
1862,269392.6
1863,269129.03
1864,269129.03
1865,334019.6
1866,326774.38
1867,215500.55
1868,291288.6
1869,195155.25
1870,220789.44
1871,244733.94
1872,174843.56
1873,232011.94
1874,146838.03
1875,189455.78
1876,196889.61
1877,220823.05
1878,219263.47
1879,136876.95
1880,137021.06
1881,238515.77
1882,252635.92
1883,190235.23
1884,191867.3
1885,239507.5
1886,274603.6
1887,211617.34
1888,252549.56
1889,177281.38
1890,128505.93
1891,139150.48
1892,110922.055
1893,134478.92
1894,126967.35
1895,143095.69
1896,131610.12
1897,125459.99
1898,125258.78
1899,156172.75
1900,141494.97
1901,157689.86
1902,137796.84
1903,182210.64
1904,141814.56
1905,182568.14
1906,143308.03
1907,186712.94
1908,116657.05
1909,138887.17
1910,124334.8
1911,200869.06
1912,269653.84
1913,139150.48
1914,73628.02
1915,361109.6
1916,81343.836
1917,235087.36
1918,142968.52
1919,164645.4
1920,142776.1
1921,375690.53
1922,289234.72
1923,213056.36
1924,229261.38
1925,201769.36
1926,372646.28
1927,138383.62
1928,163271.12
1929,125487.21
1930,140304.42
1931,146838.03
1932,140887.88
1933,178701.97
1934,177606.3
1935,178901.47
1936,184975.8
1937,180937.39
1938,176943.42
1939,232681.34
1940,179089.08
1941,176943.42
1942,181059.78
1943,212316.06
1944,331104.62
1945,400366.88
1946,139188.27
1947,262252.75
1948,161264.88
1949,237575.47
1950,177584.88
1951,256136.5
1952,214564.86
1953,171241.06
1954,175964.89
1955,137021.06
1956,271822.16
1957,149851.17
1958,294845.47
1959,140304.42
1960,121299.97
1961,125171.44
1962,100330.2
1963,106586.73
1964,108291.59
1965,146160.52
1966,139183.27
1967,293995.25
1968,355755.1
1969,372701.16
1970,467428.38
1971,378762.4
1972,353923.62
1973,267818.3
1974,310045.25
1975,477599.6
1976,269347.16
1977,317152.06
1978,363035.66
1979,295036.25
1980,196227.61
1981,349786.97
1982,231333.28
1983,217858.36
1984,169650.5
1985,213684
1986,207291.94
1987,185089.7
1988,179590.33
1989,187413.61
1990,219263.47
1991,232092.05
1992,213405.66
1993,171901.08
1994,213792.7
1995,184948.1
1996,250670.27
1997,287414.75
1998,294297.75
1999,261082.42
2000,280925.66
2001,281816.28
2002,236116.48
2003,240948.5
2004,272027
2005,221571.67
2006,211256.42
2007,235048.19
2008,219656.39
2009,198341.42
2010,190675.25
2011,128304.46
2012,180366.36
2013,185896.12
2014,183697.77
2015,206667.6
2016,199035.06
2017,195593.38
2018,128492.34
2019,133623.86
2020,111609.27
2021,116712.484
2022,176454.69
2023,139422.39
2024,276627.88
2025,325482.25
2026,178517.89
2027,159300.4
2028,160979.66
2029,172602.39
2030,263378.75
2031,234655.05
2032,252277.64
2033,256143.73
2034,172907.02
2035,209598
2036,183232.97
2037,196689.45
2038,270222.25
2039,230596.62
2040,286628.7
2041,277279.44
2042,203027.6
2043,162796.94
2044,164645.4
2045,194066.05
2046,142215.31
2047,146838.03
2048,139456.45
2049,141312.69
2050,173860.89
2051,109133.1
2052,124258.46
2053,145257.89
2054,104726.98
2055,146518.44
2056,155853.06
2057,118784.766
2058,210045.86
2059,145116.14
2060,158482.47
2061,162556.44
2062,135348.88
2063,126302.14
2064,142215.31
2065,117221.766
2066,170691.92
2067,126752.82
2068,132040.81
2069,92642.086
2070,117492.25
2071,107361.125
2072,126761.83
2073,142328.83
2074,178666.89
2075,143369.27
2076,122310.8
2077,146794.77
2078,131244.1
2079,126595.64
2080,119330.195
2081,130040.12
2082,124102.65
2083,139170.67
2084,115775.12
2085,124334.8
2086,115147.914
2087,120021.16
2088,101372.61
2089,93344.3
2090,124352.195
2091,111547.125
2092,129823.65
2093,109375.375
2094,105084.266
2095,133050.81
2096,95501.484
2097,96310.914
2098,136115.62
2099,74228
2100,95203.54
2101,116899.32
2102,126024.734
2103,111200.28
2104,127545.195
2105,119188.86
2106,78754.695
2107,177245.66
2108,118493.555
2109,112897.055
2110,133632.77
2111,132985.77
2112,136105.86
2113,122949.016
2114,126127.11
2115,145321.2
2116,121474.16
2117,138307.42
2118,126014.42
2119,116339.836
2120,121304.32
2121,99258.67
2122,110886.52
2123,95480.06
2124,147169.67
2125,123919.836
2126,148619.92
2127,131049.67
2128,128314.52
2129,102284.49
2130,130862.75
2131,141814.56
2132,107423.125
2133,125939.79
2134,127799.6
2135,107697.47
2136,89199.664
2137,117767.8
2138,132651.84
2139,156198.55
2140,139150.48
2141,152682.44
2142,131520.9
2143,143095.69
